BioProject	SRR_ID	sample_alias	group	class	condition	condition_original	condition_raw	srr_description	binary_split	exclude	in_prev_loso	prev_loso_ref	prev_loso_contrast	n_in_orig_condition	is_singleton	has_local_counts	organism	library_layout	annotation_status	annotation_confidence	annotation_basis	annotation_notes	source_url	manuscript_url
PRJNA419934	SRR6334438	R14_step15	1	treatment	treatment	r14_step15	R14 step15	R14_step15 | R14_step15_scRNAseq	technical_control_vs_treatment		yes	parental_caov3	r06_step15 vs parental_caov3	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA419934	
PRJNA419934	SRR6334439	R16_step15	1	treatment	treatment	r16_step15	R16 step15	R16_step15 | R16_step15_scRNAseq	technical_control_vs_treatment		yes	parental_caov3	r06_step15 vs parental_caov3	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA419934	
PRJNA419934	SRR6334440	R06_step15	1	treatment	treatment	r06_step15	R06 step15	R06_step15 | R06_step15_scRNAseq	technical_control_vs_treatment		yes	parental_caov3	r06_step15 vs parental_caov3	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA419934	
PRJNA419934	SRR6334445	R14_step5	1	treatment	treatment	r14_step5	R14 step5	R14_step5 | R14_step5_scRNAseq	technical_control_vs_treatment		yes	parental_caov3	r06_step15 vs parental_caov3	1	yes	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA419934	
PRJNA419934	SRR6334447	R14_step10	1	treatment	treatment	r14_step10	R14 step10	R14_step10 | R14_step10_scRNAseq	technical_control_vs_treatment		yes	parental_caov3	r06_step15 vs parental_caov3	1	yes	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA419934	
PRJNA451395	SRR7058574		1	control	control	control	Control		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058575		1	control	control	control	Control		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058576		1	control	control	smc1a_wild_type	SMC1A wild-type		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058577		1	control	control	control	Control		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058578		1	control	control	smc1a_wild_type	SMC1A wild-type		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058579		1	control	control	smc1a_wild_type	SMC1A wild-type		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			3	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058571	11 HCT116-SMC1A2027 17-090	1	treatment	treatment	smc1a_c_a2027g	SMC1A c.A2027G	11 HCT116-SMC1A2027 17-090 | RNA-seq from human adult: SMC1A c.A2027G	technical_control_vs_treatment	fewer than two local-count samples in one or both technical classes	no			4	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058572		1	treatment	treatment	smc1a_c_a2027g	SMC1A c.A2027G		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			4	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058573		1	treatment	treatment	smc1a_c_a2027g	SMC1A c.A2027G		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			4	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA451395	SRR7058580		1	treatment	treatment	smc1a_c_a2027g	SMC1A c.A2027G		technical_control_vs_treatment	no local counts; fewer than two local-count samples in one or both technical classes	no			4	no	no	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA451395	
PRJNA479479	SRR7634069	DonorA SCM P4	1	control	control	p4_scm	P4 SCM	DonorA SCM P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor A	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634070	DonorA SCM P1	1	control	control	p1_scm	P1 SCM	DonorA SCM P1 | RNA-Seq of early passage (p1) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor A	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634073	DonorB SCM P1	1	control	control	p1_scm	P1 SCM	DonorB SCM P1 | RNA-Seq of early passage (p1) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor B	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634076	DonorB SCM P4	1	control	control	p4_scm	P4 SCM	DonorB SCM P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor B	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634079	DonorD SCM P4	1	control	control	p4_scm	P4 SCM	DonorD SCM P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor D	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634080	DonorD SCM P1	1	control	control	p1_scm	P1 SCM	DonorD SCM P1 | RNA-Seq of early passage (p1) human chondrocytes cultured on devitalized synoviocyte matrix at physioxic (5%) oxygen tension, donor D	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634071	DonorB TCP P4	1	treatment	treatment	p4_tcp	P4 TCP	DonorB TCP P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on tissue culture plastic at physioxic (5%) oxygen tension, donor B	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634072	DonorB TCP P1	1	treatment	treatment	p1_tcp	P1 TCP	DonorB TCP P1 | RNA-Seq of early passage (p1) human chondrocytes cultured on tissue culture plastic at physioxic (5%) oxygen tension, donor B	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634074	DonorA TCP P4	1	treatment	treatment	p4_tcp	P4 TCP	DonorA TCP P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on tissue culture plastic at physioxic (5%) oxygen tension, donor A	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634075	DonorA TCP P1	1	treatment	treatment	p1_tcp	P1 TCP	DonorA TCP P1 | RNA-Seq of early passage (p1) human chondrocytes cultured on tissue culture plastic at physioxic (5%) oxygen tension, donor A	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
PRJNA479479	SRR7634077	DonorD TCP P4	1	treatment	treatment	p4_tcp	P4 TCP	DonorD TCP P4 | RNA-Seq of late passage (p4) human chondrocytes cultured on tissue culture plastic at physioxic (5%) oxygen tension, donor D	technical_control_vs_treatment		yes	p1_scm	p1_tcp vs p1_scm	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA479479	
